identifier,votes,pref,value
39616-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
39663-112,"['8-2', '8-5', '8-3', '8-4', '8-1', '3-2', '3-1']",0,1.0
39679-112,"['8-5', '2-5', '8-3', '3-2', '2-2']",0,1.0
39701-112,"['3-2', '3-1', '8-1', '8-3', '8-5']",0,1.0
39791-112,"['8-4', '2-5', '8-5', '8-3', '2-2']",0,1.0
39839-112,"['2-4', '2-2', '2-5', '3-2', '7-2']",0,1.0
40014-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
40280-112,"['8-5', '8-4', '8-2', '8-3', '8-1']",0,1.0
40295-112,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
40440-112,"['6-2', '3-1', '3-2', '8-5', '8-3']",0,1.0
40493-112,"['2-2', '2-4', '2-3', '2-5', '2-1']",0,1.0
40786-112,"['8-4', '8-1', '8-5', '8-2', '8-3']",0,1.0
40843-112,"['2-2', '1-2', '9-2', '8-2', '6-2']",0,1.0
40851-112,"['2-3', '2-5', '2-2', '2-1', '2-4']",0,1.0
40949-112,"['2-5', '2-2', '2-3', '2-4', '2-1']",0,1.0
40973-112,"['8-5', '5-1', '8-4', '8-3', '8-2']",0,1.0
40994-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
41041-112,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
41110-112,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
41148-112,"['2-3', '2-1', '2-4', '2-5', '2-2']",0,1.0
41292-112,"['8-5', '8-2', '8-3', '8-4', '8-1', '3-2', '3-1']",0,1.0
41348-112,"['2-1', '2-5', '2-2', '2-4', '2-3']",0,1.0
41402-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
41412-112,"['8-5', '8-1', '2-3', '2-5', '2-2', '5-1', '9-2']",0,1.0
41443-112,"['2-2', '8-5', '7-1', '5-2', '3-1']",0,1.0
41475-112,"['7-2', '7-1', '5-1', '2-3', '2-2']",0,1.0
41505-112,"['2-5', '2-3', '2-4', '2-1', '2-2']",0,1.0
41636-112,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
41664-112,"['2-5', '2-4', '2-1', '2-2', '2-3']",0,1.0
41719-112,"['9-2', '9-1', '6-2', '6-1', '2-5']",0,1.0
41857-112,"['2-3', '2-1', '2-2', '2-5', '2-4']",0,1.0
41933-112,"['2-4', '2-1', '2-5', '2-2', '2-3']",0,1.0
41965-112,"['1-1', '8-1', '8-2', '7-1', '5-1']",0,1.0
41991-112,"['8-5', '8-4', '8-1', '8-3', '8-2']",0,1.0
42070-112,"['8-4', '8-1', '8-5', '8-3', '8-2', '2-4']",0,1.0
42168-112,"['9-3', '9-2', '6-2', '5-1', '6-1']",0,1.0
42312-112,"['2-2', '2-5', '2-3', '2-4', '2-1']",0,1.0
42412-112,"['2-1', '2-3', '2-2', '2-4', '2-5']",0,1.0
42422-112,"['8-5', '8-4', '8-1', '8-2', '8-3']",0,1.0
42426-112,"['3-2', '3-1', '4-2', '4-1', '7-2', '7-1']",0,1.0
42699-112,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
42728-112,"['8-5', '8-3', '8-4', '8-1', '8-2']",0,1.0
42878-112,"['8-5', '8-3', '8-4', '8-1', '8-2']",0,1.0
42974-112,"['8-5', '8-3', '8-2', '8-4', '8-1']",0,1.0
42995-112,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
43024-112,"['6-2', '1-2', '2-3', '8-1', '8-4', '9-2']",0,1.0
43034-112,"['2-3', '8-3', '8-2', '2-4', '2-2']",0,1.0
43070-112,"['2-2', '2-4', '2-1', '2-5', '2-3']",0,1.0
43084-112,"['8-4', '8-1', '2-5', '2-4', '8-3']",0,1.0
43101-112,"['2-2', '6-2', '2-5', '2-4', '2-3']",0,1.0
43183-112,"['8-5', '8-4', '8-3', '8-2', '1-1']",0,1.0
43201-112,"['8-5', '8-4', '8-1', '8-2', '8-3']",0,1.0
43215-112,"['3-2', '3-1', '8-2', '8-3', '8-4', '8-5', '8-1', '1-2', '1-1', '6-2', '6-1', '9-2', '9-1', '4-2', '4-1', '9-3', '5-2', '5-1', '7-2', '7-1', '2-2', '2-3', '2-4', '2-5', '2-1']",0,1.0
43218-112,"['8-1', '2-1', '3-1', '6-2', '1-2']",0,1.0
43365-112,"['8-5', '1-2', '8-3', '9-1', '6-1']",0,1.0
43381-112,"['2-4', '4-2', '4-1', '2-3', '2-5']",0,1.0
43442-112,"['8-4', '2-4', '8-5', '2-5', '6-2']",0,1.0
43463-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
43534-112,"['8-5', '8-3', '8-2', '3-1', '3-2', '8-1', '8-4']",0,1.0
43535-112,"['8-3', '8-5', '8-1', '8-4', '8-2', '6-2', '6-1', '1-2', '1-1', '5-1', '5-2', '3-2', '3-1', '4-1', '4-2', '7-2', '7-1', '2-5', '2-4', '2-1', '2-3', '2-2', '9-2', '9-1', '9-3']",0,1.0
43615-112,"['8-5', '8-1', '8-2', '8-3', '8-4']",0,1.0
43668-112,"['6-2', '8-5', '8-1', '8-2', '8-4', '8-3', '3-1', '3-2', '6-1', '7-1', '7-2', '4-1', '4-2', '2-5', '2-1', '2-4', '2-2', '2-3', '1-1', '1-2', '5-1', '5-2', '9-1', '9-2', '9-3']",0,1.0
43871-112,"['2-5', '8-3', '2-2', '3-1', '3-2']",0,1.0
43885-112,"['8-4', '8-3', '8-5', '8-1', '8-2']",0,1.0
44044-112,"['2-3', '8-4', '6-2', '9-2', '2-5']",0,1.0
44054-112,"['6-2', '8-2', '8-5', '2-5', '1-1']",0,1.0
44156-112,"['8-3', '8-1', '8-4', '2-2', '3-2', '8-5', '3-1', '2-4']",0,1.0
44176-112,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
44191-112,"['1-2', '1-1', '3-2', '3-1', '5-2', '4-2', '2-2']",0,1.0
44201-112,"['1-2', '1-1']",0,1.0
44221-112,"['8-5', '8-1', '5-2', '4-2', '8-4']",0,1.0
44256-112,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
44408-112,"['2-5', '2-2', '2-4', '6-2', '8-5']",0,1.0
44455-112,"['1-2', '1-1', '8-3', '8-4', '9-1']",0,1.0
44561-112,['8-1'],0,1.0
44646-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
44661-112,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
44673-112,"['2-2', '2-4', '2-5', '2-1', '2-3']",0,1.0
44994-112,"['2-4', '2-2', '3-1', '2-5', '7-1']",0,1.0
45170-112,['3-1'],0,1.0
45435-112,"['2-1', '2-4', '2-3', '2-5', '2-2']",0,1.0
45443-112,"['1-2', '8-5', '3-2', '2-5', '6-2']",0,1.0
45539-112,"['2-4', '2-2', '2-5', '1-2', '2-1']",0,1.0
45718-112,"['8-1', '8-5', '8-3', '2-4', '2-5']",0,1.0
45843-112,"['6-1', '6-2', '3-1', '5-1', '5-2']",0,1.0
45896-112,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
45933-112,"['2-4', '2-1', '2-2', '2-3', '2-5']",0,1.0
46027-112,"['8-4', '9-1', '6-1', '7-2', '2-4']",0,1.0
46047-112,"['8-1', '8-2', '8-3', '8-5', '8-4', '3-2', '3-1', '1-2', '1-1', '5-1', '5-2']",0,1.0
46065-112,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
46105-112,"['8-5', '8-2', '3-1', '8-3', '8-4']",0,1.0
46111-112,"['6-2', '6-1', '9-2', '9-1', '9-3']",0,1.0
46128-112,"['2-4', '2-5', '2-3', '2-2', '5-1']",0,1.0
46133-112,"['3-1', '8-3', '4-1', '6-1', '1-1']",0,1.0
46276-112,"['6-1', '6-2', '4-1', '8-3', '2-2']",0,1.0
46336-112,"['2-2', '2-5', '2-4', '2-1', '2-3']",0,1.0
46414-112,"['2-2', '2-4', '2-3', '2-5', '2-1']",0,1.0
46501-112,"['8-5', '8-4', '2-2', '8-1', '6-2', '3-1']",0,1.0
46592-112,"['8-3', '8-2', '8-5', '7-1', '7-2']",0,1.0
46730-112,"['2-5', '2-2', '2-4', '6-2', '6-1']",0,1.0
46736-112,"['2-2', '2-4', '2-3', '1-1', '6-2']",0,1.0
46792-112,"['3-1', '8-1', '1-1', '1-2', '8-3']",0,1.0
46806-112,"['8-1', '8-3', '8-4', '8-2', '8-5']",0,1.0
46870-112,"['2-2', '2-5', '2-4', '2-1', '2-3']",0,1.0
47013-112,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
47017-112,"['1-1', '7-1', '1-2', '3-1', '3-2']",0,1.0
47054-112,"['8-3', '8-1', '8-2', '8-5', '8-4']",0,1.0
47059-112,"['8-3', '8-4', '8-2', '8-5', '8-1', '1-2', '1-1', '3-2', '3-1', '6-2', '6-1']",0,1.0
47068-112,"['7-2', '7-1', '4-2', '4-1', '8-5', '2-2', '2-1', '2-5', '2-4', '2-3', '3-2', '3-1', '9-2', '9-1', '9-3', '8-2', '8-1', '8-4', '8-3', '6-2', '6-1', '5-2', '5-1', '1-2', '1-1']",0,1.0
47172-112,"['2-3', '2-5', '2-4', '2-2', '2-1']",0,1.0
47274-112,"['8-3', '8-4', '8-2', '8-5', '8-1']",0,1.0
47319-112,"['8-3', '8-2', '8-1', '8-5', '8-4']",0,1.0
47337-112,"['3-2', '8-5', '8-4', '8-1', '8-2']",0,1.0
47424-112,"['4-1', '4-2', '3-1', '3-2', '8-3', '8-4', '8-5', '8-2', '8-1', '7-1', '7-2', '1-1', '1-2']",0,1.0
47469-112,"['8-1', '8-5', '8-4', '8-2', '8-3']",0,1.0
47681-112,"['2-4', '2-1', '2-5', '2-2', '2-3']",0,1.0
47817-112,"['8-5', '8-1', '8-4', '8-2', '8-3', '3-2', '3-1', '5-2', '5-1']",0,1.0
47883-112,"['8-5', '8-3', '8-2', '8-4', '8-1']",0,1.0
47925-112,"['2-4', '2-5', '8-5', '8-4', '8-2']",0,1.0
47929-112,"['8-1', '8-5', '8-3', '8-2', '8-4']",0,1.0
47974-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
48105-112,"['8-5', '8-4', '8-3', '8-2', '8-1']",0,1.0
48159-112,"['2-2', '2-4', '2-5', '2-3', '2-1']",0,1.0
48208-112,"['5-1', '6-2', '2-5', '2-3', '2-1']",0,1.0
48213-112,"['3-2', '3-1', '8-2', '8-4', '8-5', '8-3', '8-1']",0,1.0
48319-112,"['8-5', '3-1', '8-4', '2-2', '2-5']",0,1.0
48332-112,"['5-1', '5-2', '4-2', '8-5', '1-2']",0,1.0
48383-112,"['9-2', '8-4', '8-2', '8-1', '8-3']",0,1.0
48456-112,"['8-2', '8-4', '8-1', '8-5', '8-3']",0,1.0
48551-112,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
48558-112,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1.0
48580-112,"['3-1', '8-4', '5-1', '8-3', '2-4']",0,1.0
48632-112,"['2-5', '2-2', '2-3', '2-1', '2-4']",0,1.0
48676-112,"['2-3', '3-1', '1-2', '4-2', '8-1']",0,1.0
48816-112,"['3-1', '3-2', '8-3', '8-1', '8-4']",0,1.0
48861-112,"['2-1', '2-4', '2-5', '2-2', '2-3']",0,1.0
48900-112,"['8-3', '8-5', '8-1', '8-2', '8-4']",0,1.0
48986-112,"['2-2', '2-4', '2-1', '2-5', '2-3']",0,1.0
49155-112,"['2-5', '2-3', '2-2', '2-1', '2-4']",0,1.0
49158-112,"['8-4', '8-5', '8-3', '8-2', '8-1']",0,1.0
49203-112,"['4-2', '4-1', '7-2', '7-1', '3-1']",0,1.0
49267-112,"['8-5', '8-3', '8-4', '8-1', '8-2', '3-2', '3-1']",0,1.0
49287-112,"['2-2', '2-4', '4-2', '6-2', '2-5']",0,1.0
49366-112,"['8-5', '8-1', '8-4', '6-1', '6-2', '5-2', '5-1']",0,1.0
49388-112,"['8-2', '8-1', '8-3', '8-4', '3-1']",0,1.0
49435-112,"['2-2', '2-3', '2-5', '2-1', '2-4']",0,1.0
49442-112,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
49576-112,"['8-4', '3-1', '2-5', '8-5', '2-4']",0,1.0
49627-112,"['5-1', '3-1', '4-1', '4-2', '3-2', '6-1', '8-2', '8-1', '8-3', '8-5', '8-4', '6-2', '5-2']",0,1.0
49639-112,"['2-5', '2-4', '2-2', '7-1', '4-2']",0,1.0
49662-112,"['8-5', '8-2', '8-4', '8-3', '8-1', '3-1', '3-2', '7-1', '7-2', '4-1', '4-2', '6-1', '6-2', '1-1', '1-2', '5-1', '5-2', '9-1', '2-2', '2-4', '2-5', '2-1', '2-3', '9-3', '9-2']",0,1.0
49731-112,"['2-1', '2-5', '2-2', '2-4', '2-3']",0,1.0
49742-112,"['3-1', '3-2', '4-1', '4-2', '8-5', '8-4', '8-1', '8-3', '8-2']",0,1.0
50026-112,"['2-5', '2-2', '2-4', '2-1', '1-2']",0,1.0
50125-112,"['1-1', '1-2', '8-3', '8-4', '8-5']",0,1.0
50215-112,"['2-5', '2-4', '2-3', '2-2', '2-1']",0,1.0
50384-112,"['2-5', '6-2', '2-3', '2-4', '3-1']",0,1.0
50451-112,"['3-1', '3-2', '5-1', '4-1', '8-1', '8-5', '8-3', '8-4', '8-2', '4-2', '5-2', '7-1', '7-2', '6-1', '6-2']",0,1.0
50520-112,"['8-4', '8-3', '8-2', '8-5', '8-1']",0,1.0
50531-112,"['2-5', '3-1', '5-1', '8-5', '1-1']",0,1.0
50644-112,"['2-5', '2-1', '2-4', '2-2', '2-3']",0,1.0
50690-112,"['8-4', '2-5', '8-2', '2-3', '1-2']",0,1.0
50702-112,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
51004-112,"['8-5', '1-2', '3-2', '6-2', '4-2']",0,1.0
51063-112,"['8-4', '8-3', '8-5', '8-2', '8-1']",0,1.0
51140-112,"['8-1', '8-3', '3-1', '8-2', '8-4']",0,1.0
51148-112,"['3-1', '3-2', '2-5', '2-2', '2-1']",0,1.0
51188-112,"['9-3', '3-2']",0,1.0
51206-112,"['7-2', '7-1', '3-2', '3-1', '9-1']",0,1.0
51231-112,"['8-4', '8-3', '5-1', '3-1', '8-1', '3-2', '8-5', '8-2']",0,1.0
51293-112,"['8-4', '8-1', '8-3', '8-2', '8-5']",0,1.0
51319-112,"['2-5', '8-5', '2-4', '3-1', '2-2']",0,1.0
51334-112,"['8-5', '8-3', '3-2', '3-1', '8-2']",0,1.0
51491-112,"['2-5', '2-4', '2-2', '8-4', '8-3']",0,1.0
51521-112,"['6-2', '6-1', '8-5', '8-1', '2-5']",0,1.0
51687-112,"['8-5', '8-1', '8-3', '8-4', '8-2']",0,1.0
51752-112,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
51819-112,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
52051-112,"['2-4', '2-2', '2-5', '2-3', '2-1']",0,1.0
52063-112,"['2-2', '2-5', '2-4', '6-2', '2-3']",0,1.0
52253-112,"['2-5', '2-4', '2-2', '2-1', '6-2']",0,1.0
52258-112,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
52462-112,"['8-1', '8-2', '8-4', '6-2', '9-1']",0,1.0
52581-112,"['1-1', '2-1', '3-1', '8-4', '6-2']",0,1.0
52616-112,"['8-5', '8-4', '8-2', '8-3', '8-1']",0,1.0
52655-112,"['8-5', '8-2', '8-4', '8-3', '8-1']",0,1.0
52795-112,"['8-1', '8-4', '8-2', '8-3', '8-5', '3-1']",0,1.0
52897-112,"['4-1', '4-2', '2-4', '2-5', '2-2', '2-1', '2-3', '8-3']",0,1.0
52921-112,"['1-2', '1-1']",0,1.0
53001-112,"['2-5', '5-1', '2-4', '3-1', '2-2']",0,1.0
53039-112,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
53113-112,"['8-1', '8-2', '8-5', '8-3', '8-4', '3-1', '3-2', '5-1', '5-2', '9-2', '9-3', '9-1', '4-1', '4-2', '6-1', '6-2', '7-1', '7-2', '2-1', '2-3', '2-4', '2-2', '1-1', '1-2', '2-5']",0,1.0
53136-112,"['8-5', '8-3', '8-2', '3-2', '3-1']",0,1.0
53383-112,"['8-3', '8-5', '8-1', '8-2', '8-4']",0,1.0
53426-112,"['8-3', '8-4', '8-1', '8-5', '8-2', '3-1', '3-2', '1-1', '1-2', '6-1', '6-2', '9-3', '9-1', '9-2', '2-3', '2-1', '2-4', '2-2', '2-5', '7-1', '7-2', '5-1', '5-2', '4-1', '4-2']",0,1.0
53527-112,"['2-5', '2-4', '2-2', '3-1', '3-2']",0,1.0
53760-112,"['2-5', '2-1', '2-2', '2-4', '2-3']",0,1.0
53770-112,"['8-4', '8-5', '8-2', '8-3', '8-1']",0,1.0
53923-112,"['2-2', '2-4', '2-5', '2-3', '2-1']",0,1.0
53970-112,"['2-5', '6-2', '6-1', '2-2', '2-4', '2-1', '2-3', '7-2']",0,1.0
53988-112,"['2-5', '2-2', '3-2', '3-1', '2-3']",0,1.0
54091-112,"['2-1', '2-2', '2-5', '2-3', '2-4']",0,1.0
54188-112,"['1-1', '1-2', '2-3', '2-4', '2-2']",0,1.0
54203-112,"['5-1', '5-2', '3-1', '3-2', '8-1']",0,1.0
54229-112,"['8-4', '8-3', '8-5', '9-2', '2-3', '1-1']",0,1.0
54263-112,"['6-2', '2-5', '8-4', '2-4', '8-3']",0,1.0
54339-112,"['8-1', '8-5', '8-3', '8-2', '8-4']",0,1.0
54365-112,"['1-2', '1-1', '3-2', '3-1', '5-2', '5-1', '8-2', '8-1', '8-5', '8-4', '8-3']",0,1.0
54371-112,"['2-5', '2-4', '8-1', '3-1', '9-2']",0,1.0
54744-112,"['1-2', '3-1', '7-1', '7-2', '8-4']",0,1.0
54823-112,"['8-1', '8-3', '8-4', '8-2', '8-5']",0,1.0
54881-112,"['3-1', '3-2', '5-1', '4-2', '4-1', '5-2']",0,1.0
54903-112,"['1-2', '1-1', '7-2', '7-1', '8-5']",0,1.0
54907-112,"['2-4', '4-2', '4-1', '3-1', '7-1']",0,1.0
54933-112,"['1-1', '1-2', '2-3', '2-4', '2-5']",0,1.0
55022-112,"['2-4', '2-2', '2-3', '2-5', '2-1', '3-2', '9-2']",0,1.0
55116-112,"['8-2', '8-3', '8-4', '8-5', '8-1', '1-2', '1-1', '5-2', '5-1', '6-2', '6-1', '9-2', '9-3', '9-1', '7-2', '7-1', '4-2', '4-1', '3-2', '3-1', '2-4', '2-2', '2-3', '2-5', '2-1']",0,1.0
55125-112,"['3-1', '3-2', '5-1', '8-3', '7-2']",0,1.0
55251-112,"['2-5', '2-4', '2-3', '2-2', '2-1']",0,1.0
55254-112,"['8-5', '8-1', '8-4', '8-3', '8-2']",0,1.0
55255-112,"['2-4', '2-5', '2-2', '2-3', '2-1', '6-2', '6-1', '9-1', '9-3', '9-2', '8-1', '8-4', '8-3', '8-2', '8-5', '5-2', '5-1', '1-2', '1-1', '7-2', '7-1', '4-2', '4-1', '3-2', '3-1']",0,1.0
55315-112,"['8-5', '8-2', '8-4', '8-3', '7-1']",0,1.0
55385-112,"['8-1', '8-3', '8-4', '8-2', '8-5']",0,1.0
55416-112,"['8-5', '8-3', '2-5', '2-4', '3-1', '8-4', '8-2', '2-2']",0,1.0
55759-112,"['8-5', '8-1', '8-4', '8-2', '8-3', '3-1', '3-2', '7-1', '7-2']",0,1.0
55820-112,"['2-3', '2-2', '2-5', '2-4', '2-1']",0,1.0
55825-112,"['2-4', '2-1', '2-2', '2-3', '2-5']",0,1.0
55911-112,"['7-2', '9-2', '6-2', '5-2', '3-2']",0,1.0
55991-112,"['8-4', '8-5', '8-2', '8-1', '8-3']",0,1.0
55994-112,"['5-1', '6-2', '8-5', '8-3', '8-4']",0,1.0
56066-112,"['2-2', '2-1', '2-3', '2-5', '2-4']",0,1.0
56127-112,"['8-5', '8-3', '8-4', '8-1', '8-2', '3-2', '3-1', '1-1', '1-2', '5-1', '5-2']",0,1.0
56136-112,"['4-1', '4-2', '5-1', '8-2', '8-5']",0,1.0
56224-112,"['2-4', '2-3', '2-1', '2-2', '2-5']",0,1.0
56377-112,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1.0
56386-112,"['8-5', '8-3', '8-2', '8-4', '8-1']",0,1.0
56458-112,"['8-2', '8-1', '8-3', '8-5', '8-4', '3-2', '3-1']",0,1.0
56499-112,"['2-2', '6-2', '5-1', '4-2', '7-1']",0,1.0
56610-112,"['2-4', '4-2', '4-1', '6-2', '6-1']",0,1.0
56629-112,"['8-1', '8-3', '3-1', '3-2', '8-5', '6-2']",0,1.0
56696-112,"['1-2', '2-4', '5-1', '8-3', '9-1']",0,1.0
56761-112,"['2-4', '2-2', '2-5', '8-5', '8-1', '2-3', '2-1', '4-2', '4-1', '5-2', '5-1', '3-1', '3-2']",0,1.0
56790-112,"['2-5', '2-1', '2-2', '2-3', '2-4']",0,1.0
56816-112,"['2-3', '2-5', '2-2', '2-4', '4-2']",0,1.0
56824-112,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
57012-112,"['6-1', '3-2', '2-4', '2-2', '6-2', '2-5', '8-3', '8-2', '8-4', '3-1']",0,1.0
57030-112,"['2-4', '2-5', '2-2', '2-1', '3-2']",0,1.0
57082-112,"['8-5', '8-3', '8-4', '8-1', '8-2']",0,1.0
57099-112,['2-1'],0,1.0
57110-112,"['2-5', '2-2', '2-3', '2-4', '2-1']",0,1.0
57375-112,"['2-5', '2-4', '2-2', '8-5', '8-4']",0,1.0
57391-112,"['2-2', '5-1', '6-2', '5-2', '8-1']",0,1.0
57459-112,"['8-5', '8-1', '8-3', '8-2', '8-4']",0,1.0
57464-112,"['8-2', '8-4', '8-5', '8-3', '8-1']",0,1.0
57618-112,"['8-3', '8-2', '8-4', '8-5', '8-1']",0,1.0
57634-112,"['8-5', '8-1', '8-2', '2-4', '2-2']",0,1.0
57665-112,"['8-4', '8-3', '8-2', '8-5', '8-1']",0,1.0
57703-112,"['8-5', '8-2', '8-3', '8-4', '8-1']",0,1.0
57779-112,"['8-2', '8-5', '8-4', '8-3', '8-1']",0,1.0
57800-112,"['8-2', '8-5', '8-3', '8-4', '8-1']",0,1.0
57822-112,"['8-1', '8-4', '8-2', '8-3', '8-5']",0,1.0
57914-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
57920-112,"['8-4', '8-3', '8-2', '8-5', '8-1']",0,1.0
57962-112,"['3-2', '3-1', '8-2', '1-1', '7-1']",0,1.0
57970-112,"['1-1', '2-5', '3-1', '8-4', '9-1']",0,1.0
58055-112,"['2-2', '2-4', '2-5', '2-3', '2-1']",0,1.0
58338-112,"['2-2', '2-4', '6-2', '6-1', '8-1', '2-5', '2-3', '2-1', '9-1', '8-4', '8-5', '8-2', '8-3', '7-2', '7-1', '5-2', '5-1', '4-2', '4-1', '3-1', '9-2', '9-3', '1-2', '1-1', '3-2']",0,1.0
58364-112,"['8-1', '8-5', '8-3', '8-4', '8-2']",0,1.0
58368-112,"['3-1', '4-2', '8-5', '3-2', '4-1']",0,1.0
58540-112,"['2-5', '2-2', '2-4', '8-4', '8-3']",0,1.0
58549-112,"['2-4', '2-5', '2-3', '2-2', '2-1', '9-1', '6-2', '6-1', '5-1', '5-2']",0,1.0
58704-112,"['7-2', '4-1', '2-3', '8-4', '9-1']",0,1.0
58705-112,"['7-1', '7-2', '3-1', '3-2', '8-1', '8-2', '8-3', '8-5', '8-4', '4-1', '4-2', '5-1', '5-2', '9-3', '9-1', '9-2', '6-1', '6-2', '1-1', '1-2', '2-4', '2-5', '2-3', '2-1', '2-2']",0,1.0
58752-112,"['5-1', '2-4', '2-5', '2-2', '5-2']",0,1.0
58777-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
58899-112,"['2-5', '2-4', '2-1', '9-1', '2-3']",0,1.0
59014-112,"['2-3', '2-5', '2-4', '2-1', '2-2']",0,1.0
59289-112,"['8-3', '8-4', '8-5', '8-2', '8-1']",0,1.0
59382-112,"['2-5', '3-1', '3-2', '2-2', '2-1']",0,1.0
59384-112,"['6-2', '9-2', '8-4', '8-2', '8-5']",0,1.0
59460-112,"['5-1', '3-1', '8-2', '8-1', '8-3', '8-5', '8-4', '3-2']",0,1.0
59507-112,"['8-2', '3-2', '3-1', '8-3', '8-4']",0,1.0
59538-112,"['2-2', '2-4', '5-1', '2-5', '8-4']",0,1.0
59583-112,"['2-2', '2-5', '2-4', '2-3', '2-1', '6-2']",0,1.0
59592-112,"['8-4', '8-5', '8-3', '8-1', '8-2']",0,1.0
59661-112,"['4-1', '4-2', '7-1', '7-2', '5-1']",0,1.0
59668-112,"['2-5', '2-4', '2-2', '8-1', '8-2']",0,1.0
59712-112,"['6-2', '6-1', '2-5', '2-2', '2-4', '2-3', '2-1', '5-2', '5-1', '7-1', '7-2', '4-1', '4-2', '9-1', '9-3', '9-2', '8-4', '8-1', '8-5', '8-3', '8-2', '1-1', '1-2', '3-1', '3-2']",0,1.0
59844-112,"['3-2', '8-3', '8-4', '8-5', '8-2']",0,1.0
59995-112,"['8-3', '3-1', '4-2', '2-2', '7-2']",0,1.0
60011-112,"['8-5', '8-3', '8-2', '8-4', '8-1']",0,1.0
60065-112,"['2-2', '2-4', '2-5', '2-3', '2-1']",0,1.0
60136-112,"['8-4', '8-3', '8-5', '8-2', '8-1', '3-1', '3-2']",0,1.0
60160-112,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
60173-112,"['8-5', '3-1', '3-2', '6-2', '6-1', '8-1', '8-2', '8-4', '8-3', '4-1', '4-2']",0,1.0
60265-112,"['3-2', '8-2', '9-2', '2-2', '3-1']",0,1.0
60472-112,"['8-3', '8-4', '8-1', '8-2']",0,1.0
60522-112,"['1-1', '1-2', '8-5', '8-1', '8-2', '8-3', '8-4']",0,1.0
60551-112,"['8-5', '8-2', '8-3', '8-1', '8-4']",0,1.0
60655-112,"['2-4', '2-3', '2-2', '2-5', '2-1']",0,1.0
60731-112,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
60963-112,"['2-5', '2-3', '2-1', '2-2', '2-4']",0,1.0
61028-112,"['8-1', '8-2', '8-4', '8-5', '8-3']",0,1.0
61055-112,"['8-5', '8-4', '8-3', '8-1', '8-2', '5-1', '3-1']",0,1.0
61116-112,"['2-3', '2-5', '2-2', '2-4', '2-1']",0,1.0
61117-112,"['3-1', '8-1', '8-3', '7-1', '7-2']",0,1.0
61206-112,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
61256-112,"['8-1', '8-4', '8-3', '8-2', '8-5']",0,1.0
61296-112,"['2-5', '6-2', '3-1', '2-4', '2-2']",0,1.0
61312-112,"['2-3', '2-5', '2-4', '2-1', '2-2']",0,1.0
61341-112,"['2-5', '5-2', '8-1', '5-1', '2-4']",0,1.0
61345-112,"['8-1', '3-1', '3-2', '8-2', '8-4', '8-3']",0,1.0
61385-112,"['2-4', '2-2', '7-2', '2-5', '5-1']",0,1.0
61755-112,"['1-2', '2-4', '3-1', '4-2', '5-1', '6-1', '7-1', '8-5', '9-1']",0,1.0
61762-112,"['2-3', '2-2', '2-4', '2-1', '2-5']",0,1.0
61814-112,"['8-5', '5-2', '5-1', '8-3', '8-4']",0,1.0
61886-112,"['8-5', '8-1', '8-3', '8-2', '8-4']",0,1.0
61962-112,"['2-2', '2-1', '2-5', '2-4', '2-3']",0,1.0
61981-112,"['8-1', '8-5', '8-2', '8-4', '8-3', '1-1', '1-2', '3-1', '3-2']",0,1.0
62085-112,"['2-5', '2-3', '2-1', '2-4', '2-2']",0,1.0
