identifier,votes,pref,value
1882174766-1,"['1-2', '1-4', '1-1', '1-3', '1-5']",0,1.0
1897311787-1,"['1-2', '1-5', '1-3', '1-4', '1-1']",0,1.0
1947147025-1,"['1-3', '1-1', '1-4', '1-5', '1-2', '3-3', '3-1', '3-2']",0,1.0
1963320937-1,"['1-3', '1-4', '1-5', '1-1', '1-2']",0,1.0
1965761647-1,"['1-3', '1-4', '3-2', '6-1', '2-1']",0,1.0
1966973082-1,"['1-2', '1-4', '1-1', '1-3', '1-5']",0,1.0
1975400508-1,"['1-2', '1-5', '1-3', '1-1', '1-4']",0,1.0
2049059470-1,"['1-2', '1-1', '1-4', '1-5', '4-1']",0,1.0
2079147908-1,"['1-3', '1-1', '1-5', '1-2', '1-4']",0,1.0
2091217394-1,"['1-2', '1-3', '3-1', '1-5', '1-1']",0,1.0
2097980930-1,"['1-3', '1-1', '1-4', '1-5', '1-2']",0,1.0
42419409-1,"['4-5', '4-4', '4-1', '4-3', '4-2']",0,1.0
73563801-1,"['7-1', '7-2', '4-4', '4-1', '6-2']",0,1.0
153359773-1,"['4-5', '4-2', '4-3', '4-4', '4-1']",0,1.0
176938561-1,"['5-2', '6-2', '7-2', '8-2', '4-1']",0,1.0
267078393-1,"['7-1', '7-2', '8-2', '1-4', '1-2']",0,1.0
270365229-1,"['1-5', '1-4', '1-1', '1-3', '1-2', '3-1', '3-3', '3-2']",0,1.0
313226306-1,"['7-1', '7-2', '2-1', '6-1', '8-1']",0,1.0
324881971-1,"['4-5', '1-3', '3-2', '1-1', '3-3']",0,1.0
324940545-1,"['1-5', '3-1', '7-2', '7-1', '6-1']",0,1.0
339704975-1,"['1-5', '1-4', '1-2', '1-3', '1-1']",0,1.0
341215240-1,"['2-2', '4-4', '7-2', '8-2', '5-2']",0,1.0
348298948-1,"['5-2', '1-2', '5-1', '8-2', '8-1']",0,1.0
357475554-1,"['4-5', '5-1', '7-1', '6-1', '2-1']",0,1.0
385890891-1,"['4-5', '4-1', '4-4', '4-3', '4-2']",0,1.0
397367296-1,"['7-2', '7-1', '6-1', '5-1', '4-2']",0,1.0
419445278-1,"['6-2', '6-1', '2-2', '4-5', '4-3']",0,1.0
426522382-1,"['4-5', '4-2', '4-1', '1-1', '1-2']",0,1.0
470853717-1,"['5-2', '4-1', '7-2', '8-2', '1-4']",0,1.0
489083920-1,"['1-5', '1-4', '1-1', '1-2', '1-3', '5-1', '5-2', '8-1', '8-2', '7-1', '7-2', '4-2', '4-3', '4-1', '4-4', '4-5', '6-2', '6-1', '2-2', '2-1', '3-1', '3-3', '3-2']",0,1.0
497278062-1,"['1-5', '1-4', '1-1', '1-2', '1-3']",0,1.0
589223383-1,"['1-5', '3-3', '4-5', '5-2', '8-2']",0,1.0
602605634-1,"['8-2', '1-3', '1-4', '1-1', '7-1']",0,1.0
630802429-1,"['4-5', '4-4', '4-1', '4-2', '4-3']",0,1.0
655708475-1,"['7-1', '7-2', '8-1', '8-2', '5-1', '5-2']",0,1.0
704632118-1,"['6-2', '7-2', '2-2', '8-2', '3-2']",0,1.0
722142784-1,"['4-5', '4-3', '4-1', '4-4', '4-2']",0,1.0
774652981-1,"['4-5', '4-2', '4-1', '4-4', '4-3']",0,1.0
789685548-1,"['7-1', '7-2', '6-2', '6-1', '2-1']",0,1.0
792613633-1,"['6-1', '8-1', '5-2', '4-1', '1-2']",0,1.0
802168390-1,"['5-2', '8-2', '4-2', '1-4', '3-1', '4-1', '4-4']",0,1.0
818398084-1,"['7-1', '6-2', '8-1', '3-3', '4-5']",0,1.0
818403935-1,"['5-2', '5-1', '4-2', '4-4', '4-3']",0,1.0
827303272-1,"['5-1', '5-2', '7-1', '7-2', '4-1', '4-5', '4-4', '4-3', '4-2']",0,1.0
840464499-1,"['2-1', '2-2', '1-1', '1-3', '4-5', '4-3', '4-1', '1-2', '3-2', '1-5', '3-1', '3-3', '1-4', '6-1', '6-2']",0,1.0
855847968-1,"['4-5', '1-5', '3-1', '4-2', '1-1']",0,1.0
950722497-1,"['4-5', '4-1', '4-3', '4-2', '4-4']",0,1.0
956135001-1,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
982323445-1,"['4-5', '4-2', '4-4', '4-3', '4-1']",0,1.0
1011141804-1,"['2-1', '6-1', '7-1', '3-2', '2-2']",0,1.0
1049213657-1,"['4-5', '4-4', '4-2', '4-3', '4-1']",0,1.0
1050349339-1,"['2-1', '6-1', '8-1', '3-2', '7-1']",0,1.0
1054698656-1,"['7-1', '2-1', '6-1', '7-2', '2-2']",0,1.0
1072920140-1,"['6-2', '7-2', '8-2', '5-2', '4-1']",0,1.0
1142247205-1,"['7-1', '7-2', '4-5', '4-3', '3-3']",0,1.0
1166866231-1,"['4-5', '4-1', '4-2', '4-3', '4-4']",0,1.0
1204126889-1,"['4-3', '4-1', '4-5', '3-3', '3-2']",0,1.0
1213927083-1,"['4-5', '4-2', '4-3', '4-4', '4-1']",0,1.0
1217025525-1,"['2-2', '2-1', '6-2', '6-1', '7-2', '7-1']",0,1.0
1246802154-1,"['1-5', '1-2', '1-3', '3-1', '3-3']",0,1.0
1260738130-1,"['4-5', '4-4', '1-5', '3-3', '1-3']",0,1.0
1270125689-1,"['1-5', '3-1', '1-4', '1-3', '3-2', '3-3']",0,1.0
1276779634-1,"['5-2', '5-1', '4-2', '4-4', '4-3']",0,1.0
1277480473-1,"['4-5', '4-1', '4-4', '4-2', '4-3']",0,1.0
1278041486-1,"['6-1', '6-2', '7-1', '7-2', '8-2', '8-1', '4-4', '4-3', '4-2', '4-5', '4-1', '1-3', '1-2', '1-5', '1-4', '1-1', '3-3', '3-2', '3-1', '2-2', '2-1', '5-2', '5-1']",0,1.0
1285741191-1,"['5-1', '5-2', '4-2', '7-1', '7-2']",0,1.0
1302544354-1,"['7-1', '6-1', '8-1', '5-1', '2-1']",0,1.0
1306903675-1,"['4-4', '4-1', '4-2', '4-5', '4-3']",0,1.0
1369590049-1,"['4-3', '4-5', '4-4', '4-2', '4-1']",0,1.0
1371930521-1,"['8-2', '8-1', '4-4', '4-2', '4-3', '4-1']",0,1.0
1404348477-1,"['1-5', '1-2', '3-1', '3-2', '3-3', '1-1', '1-3', '1-4', '2-1', '2-2', '7-1', '7-2', '8-1', '8-2', '5-1', '5-2', '4-4', '4-3', '4-2', '4-1', '4-5']",0,1.0
1441070068-1,"['1-5', '1-4', '1-2', '1-1', '1-3']",0,1.0
1465621206-1,"['1-5', '1-3', '1-4', '1-1', '1-2']",0,1.0
1466536742-1,"['6-2', '6-1', '8-1', '8-2', '1-4', '1-3', '1-5', '1-2', '1-1', '7-1', '7-2']",0,1.0
1508372306-1,"['2-1', '3-1', '1-5', '3-2', '3-3']",0,1.0
1525196211-1,"['4-5', '4-4', '4-2', '4-3', '4-1']",0,1.0
1525329465-1,"['4-3', '4-5', '4-4', '4-1', '4-2']",0,1.0
1530509771-1,"['4-5', '4-1', '4-4', '4-3', '4-2']",0,1.0
1537073999-1,"['1-5', '1-2', '3-3', '1-3', '2-1']",0,1.0
1546265091-1,"['1-5', '1-1', '1-3', '1-4', '7-2']",0,1.0
1568754518-1,"['1-5', '1-3', '1-1', '1-2', '1-4']",0,1.0
1568957697-1,"['1-5', '2-2', '3-3', '4-2', '5-2', '6-1', '7-1', '8-2']",0,1.0
1582130699-1,"['5-1', '5-2', '4-5', '4-2', '4-4']",0,1.0
1619003924-1,"['2-2', '2-1', '3-1', '3-2', '3-3']",0,1.0
1622311740-1,"['2-2', '2-1', '3-3', '3-2', '3-1']",0,1.0
1623349686-1,"['6-2', '6-1', '1-2', '2-2', '3-1']",0,1.0
1637623775-1,"['4-5', '4-1', '4-3', '4-2', '4-4']",0,1.0
1690193070-1,"['1-5', '1-4', '1-2', '1-3', '1-1']",0,1.0
1696983870-1,"['4-5', '4-1', '1-4', '4-4', '4-2']",0,1.0
1727336560-1,"['4-5', '4-2', '4-3', '4-1', '4-4']",0,1.0
1729392006-1,"['4-5', '4-2', '4-1', '4-3', '4-4', '5-2', '5-1', '8-1', '8-2', '1-2', '1-5', '1-1', '6-2', '6-1', '3-2', '3-3', '3-1', '2-2', '2-1', '7-2', '7-1', '1-3', '1-4']",0,1.0
1747878602-1,"['5-2', '5-1', '7-1', '7-2', '2-2', '2-1']",0,1.0
1776793506-1,"['5-1', '2-2', '5-2', '7-2', '7-1']",0,1.0
1785989653-1,"['5-2', '5-1', '7-2', '7-1', '4-3']",0,1.0
1805840698-1,"['7-2', '7-1', '4-4', '4-2', '4-3']",0,1.0
1837902809-1,"['7-2', '7-1', '1-4', '1-5', '1-2']",0,1.0
1839640636-1,"['6-2', '7-2', '2-2', '2-1', '7-1']",0,1.0
1850831744-1,"['7-2', '7-1', '2-2', '2-1', '6-2']",0,1.0
1861959923-1,"['4-5', '4-4', '3-1', '4-3', '3-2']",0,1.0
1888344680-1,"['1-5', '6-2', '7-2', '3-2', '8-2']",0,1.0
1902145630-1,"['1-5', '1-2', '1-4', '1-3', '1-1']",0,1.0
1905005675-1,"['7-2', '7-1', '6-2', '6-1', '2-2']",0,1.0
1952739131-1,"['4-5', '4-2', '4-3', '4-1', '1-1']",0,1.0
1996646387-1,"['4-5', '4-1', '4-3', '4-2', '4-4']",0,1.0
2004642033-1,"['4-5', '4-2', '4-3', '4-4', '4-1']",0,1.0
2011218732-1,"['7-2', '7-1', '5-2', '1-4']",0,1.0
2051394086-1,"['4-5', '4-1', '4-3', '4-4', '4-2']",0,1.0
2097297428-1,"['4-5', '4-4', '4-2', '4-3', '4-1']",0,1.0
2102320284-1,"['2-2', '3-1', '4-1', '1-3', '4-5']",0,1.0
2113358997-1,"['8-2', '8-1', '4-4', '4-1', '4-3', '4-2', '4-5']",0,1.0
2126875468-1,"['4-5', '4-4', '4-3', '4-2', '4-1', '5-2', '5-1']",0,1.0
97686286-1,"['4-3', '5-1', '4-1', '4-2', '4-4']",0,1.0
113958262-1,"['4-3', '4-5', '4-4', '4-2', '4-1']",0,1.0
266128654-1,"['4-3', '4-4', '4-1', '4-2', '4-5']",0,1.0
413445039-1,"['4-3', '4-5', '4-1', '4-4', '4-2']",0,1.0
1831576910-1,"['4-3', '4-5', '4-4', '4-1', '4-2']",0,1.0
2084171939-1,"['4-3', '4-1', '4-4', '1-5', '1-3']",0,1.0
62587294-2,"['1-3', '3-3', '1-1', '3-1', '1-2', '3-2', '1-4', '1-5']",0,1.0
86785435-2,"['1-3', '1-4', '1-1', '1-5', '1-2', '2-2', '2-1', '8-2', '8-1', '3-3', '3-2', '3-1', '5-2', '5-1', '6-2', '6-1', '4-3', '4-2', '4-5', '4-4', '4-1', '7-2', '7-1']",0,1.0
112029058-2,"['1-3', '1-5', '1-2', '1-4', '1-1']",0,1.0
151004312-2,"['4-4', '4-2', '4-3', '4-1', '4-5']",0,1.0
183454424-2,"['4-4', '4-5', '4-3', '4-1', '4-2']",0,1.0
212950550-2,"['4-4', '4-5', '4-3', '4-2', '4-1']",0,1.0
216158633-2,"['4-4', '3-1', '4-1', '1-1', '1-2']",0,1.0
241010484-2,"['1-3', '1-2', '3-1', '3-2', '3-3']",0,1.0
252133179-2,"['1-3', '1-5', '1-1', '1-4', '1-2']",0,1.0
274476704-2,"['1-3', '1-1', '4-5', '4-3', '4-4']",0,1.0
282386112-2,"['4-4', '4-1', '4-5', '4-3', '4-2']",0,1.0
298851389-2,"['4-4', '4-2', '4-1', '4-3', '4-5']",0,1.0
299227108-2,"['1-3', '1-1', '1-2', '1-5', '1-4', '3-2', '3-3', '3-1', '2-2', '2-1', '6-2', '6-1', '8-2', '8-1', '5-2', '5-1', '4-4', '4-5', '4-2', '4-3', '4-1', '7-2', '7-1']",0,1.0
309958019-2,"['4-4', '4-3', '1-4', '1-3', '4-5', '1-2', '8-1', '7-1', '6-1', '5-1', '2-1']",0,1.0
317910903-2,"['4-4', '4-3', '4-1', '4-5', '4-2', '3-1', '3-2', '3-3', '1-3', '1-4', '1-5', '1-1', '1-2', '5-1', '5-2', '6-1', '6-2', '2-1', '2-2', '7-1', '7-2', '8-1', '8-2']",0,1.0
373110581-2,"['1-3', '1-4', '2-2', '3-3', '3-1']",0,1.0
388761119-2,"['4-4', '4-2', '4-1', '4-3', '4-5']",0,1.0
402329695-2,"['4-4', '4-2', '4-3', '4-1', '8-2']",0,1.0
414643205-2,"['4-4', '4-1', '4-5', '4-3', '4-2']",0,1.0
467341065-2,"['4-4', '4-3', '4-2', '4-5', '4-1', '3-2']",0,1.0
479525213-2,"['4-4', '4-5', '4-1', '4-2', '4-3', '5-1', '5-2', '6-1', '6-2', '8-1', '8-2', '7-1', '7-2', '3-1', '3-2', '3-3', '2-1', '2-2', '1-5', '1-1', '1-2', '1-3', '1-4']",0,1.0
517549404-2,"['4-4', '4-5', '4-1', '4-3', '4-2']",0,1.0
518877586-2,"['4-4', '4-1', '4-5', '4-2', '4-3']",0,1.0
549087871-2,"['1-3', '1-4', '1-5', '1-1', '1-2']",0,1.0
553716399-2,"['4-4', '5-2', '4-2', '4-3', '4-5', '4-1']",0,1.0
569284846-2,"['4-4', '4-1', '4-5', '4-3', '4-2']",0,1.0
571638577-2,"['4-4', '4-5', '4-1', '4-2', '4-3']",0,1.0
636391399-2,"['1-3', '1-5', '1-4', '1-2', '1-1']",0,1.0
650776571-2,"['1-3', '4-3', '7-2', '1-4', '1-5']",0,1.0
690717560-2,"['1-3', '1-4', '1-2', '1-1', '1-5']",0,1.0
737342703-2,"['1-3', '4-3', '1-5', '1-1', '1-4']",0,1.0
744082094-2,"['1-3', '5-1', '1-4', '5-2', '1-5']",0,1.0
755912786-2,"['4-4', '4-1', '4-5', '4-2', '4-3']",0,1.0
775927129-2,"['1-3', '1-5', '1-1', '1-4', '1-2']",0,1.0
775951320-2,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
795449990-2,"['4-4', '4-5', '4-2', '4-3', '4-1', '7-2', '7-1', '8-2', '8-1', '5-2', '5-1', '1-4', '1-5', '1-2', '1-3', '1-1', '6-2', '6-1', '2-2', '2-1', '3-2', '3-3', '3-1']",0,1.0
799156016-2,"['1-3', '4-3', '4-4', '1-4', '4-2', '1-2', '4-1', '4-5', '1-1', '1-5']",0,1.0
826185561-2,"['1-3', '1-1', '3-2', '3-1', '2-2', '1-2']",0,1.0
827493791-2,"['1-3', '4-5', '1-4', '4-4', '1-2']",0,1.0
828966701-2,"['4-4', '4-2', '4-3', '4-1', '4-5']",0,1.0
831822443-2,"['4-4', '4-2', '4-5', '4-3', '4-1', '8-2']",0,1.0
853644865-2,"['4-4', '4-3', '4-2', '4-1', '4-5']",0,1.0
902929885-2,"['1-3', '1-1', '3-3', '3-1', '4-5']",0,1.0
915919367-2,"['4-4', '4-2', '4-3', '4-1', '4-5']",0,1.0
930556005-2,"['4-4', '4-1', '4-2', '4-5', '4-3']",0,1.0
964318204-2,"['4-4', '4-2', '4-5', '4-1', '4-3', '5-1', '5-2', '7-1', '7-2', '8-1', '8-2']",0,1.0
971954226-2,"['1-3', '1-1', '7-2', '7-1', '1-4']",0,1.0
974043607-2,"['1-3', '1-5', '1-2', '1-1', '1-4']",0,1.0
993892940-2,"['1-3', '1-4', '1-2', '1-1', '1-5']",0,1.0
1015200825-2,"['1-3', '1-5', '1-2', '1-4', '1-1']",0,1.0
1063913068-2,"['1-3', '1-4', '1-5', '1-1', '3-1']",0,1.0
1064414262-2,"['4-4', '4-5', '4-1', '4-3', '4-2']",0,1.0
1083203165-2,"['4-4', '4-1', '4-2', '4-3', '4-5']",0,1.0
1092223865-2,"['1-3', '1-1', '3-2', '1-4', '4-5', '2-1']",0,1.0
1117137512-2,"['1-3', '1-4', '1-2', '1-1', '1-5']",0,1.0
1127082101-2,"['1-3', '1-1', '1-4', '1-5', '1-2', '2-1', '2-2']",0,1.0
1137244140-2,"['4-4', '4-3', '4-1', '4-2', '4-5', '8-1', '8-2', '6-1', '6-2', '5-1', '5-2', '2-1', '2-2', '7-1', '7-2', '3-2', '3-3', '3-1', '1-1', '1-3', '1-2', '1-5', '1-4']",0,1.0
1186329775-2,"['4-4', '4-2', '4-3', '4-5', '4-1']",0,1.0
1191374875-2,"['1-3', '1-4', '1-1', '1-2', '1-5', '3-1', '3-2', '3-3', '2-1', '2-2']",0,1.0
1205893451-2,"['4-4', '4-2', '4-3', '4-5', '4-1']",0,1.0
1229427375-2,"['4-4', '4-5', '4-2', '4-3', '4-1']",0,1.0
1237631973-2,"['1-3', '1-5', '4-4', '4-5', '1-1']",0,1.0
1258553677-2,"['1-3', '2-2', '6-1', '4-3', '3-2']",0,1.0
1277559769-2,"['1-3', '1-4', '1-5', '1-2', '1-1']",0,1.0
1286408062-2,"['4-4', '4-3', '4-2', '4-1', '4-5']",0,1.0
1331679460-2,"['4-4', '4-1', '4-5', '6-2', '7-1']",0,1.0
1333357706-2,"['4-4', '4-2', '4-3', '4-5', '4-1']",0,1.0
1336974208-2,"['4-4', '4-5', '4-2', '4-1', '4-3']",0,1.0
1349283027-2,"['1-3', '1-4', '1-1', '4-5', '3-1']",0,1.0
1364050265-2,"['4-4', '4-5', '4-3', '4-1', '4-2']",0,1.0
1382984253-2,"['1-3', '1-5', '1-4', '1-2', '1-1', '4-3']",0,1.0
1385443901-2,"['1-3', '4-3', '5-2', '4-4', '3-3', '1-4']",0,1.0
1394795666-2,"['1-3', '1-4', '4-5', '1-2', '1-5']",0,1.0
1410237210-2,"['1-3', '1-5', '1-2', '1-1', '1-4']",0,1.0
1447119755-2,"['1-3', '1-4', '1-1', '3-3', '3-2', '1-2', '1-5', '3-1', '2-2', '2-1']",0,1.0
1494317001-2,"['4-4', '4-2', '4-1', '4-3', '4-5']",0,1.0
1495167284-2,"['1-3', '1-1', '1-2', '4-5', '4-3', '3-3', '3-2', '2-2', '2-1']",0,1.0
1584252836-2,"['1-3', '8-1', '6-2', '3-3', '2-1']",0,1.0
1587217934-2,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
1591188284-2,"['1-3', '1-4', '4-1', '1-5', '4-5']",0,1.0
1617926366-2,"['4-4', '2-1', '1-3', '6-1', '7-1']",0,1.0
1627243962-2,"['4-4', '4-1', '4-2', '4-3', '4-5']",0,1.0
1660495504-2,"['4-4', '4-3', '1-4', '1-3', '8-1']",0,1.0
1676284311-2,"['4-4', '4-1', '4-3', '4-5', '4-2', '7-1', '7-2', '8-1', '8-2', '6-1', '6-2', '2-1', '2-2', '5-1', '5-2', '1-4', '1-1', '1-3', '1-2', '1-5', '3-3', '3-1', '3-2']",0,1.0
1698676772-2,"['4-4', '4-3', '4-2', '1-4', '6-2']",0,1.0
1720412707-2,"['1-3', '1-1', '1-5', '1-4', '1-2']",0,1.0
1722535218-2,"['1-3', '4-3', '1-4', '3-1', '3-3', '3-2']",0,1.0
1768483256-2,"['1-3', '1-1', '1-4', '1-2', '1-5']",0,1.0
1769305865-2,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
1846395113-2,"['1-3', '1-4', '1-2', '3-1', '4-4']",0,1.0
1860614524-2,"['1-3', '1-4', '1-1', '1-2', '1-5', '4-4', '4-5']",0,1.0
1898594483-2,"['4-4', '4-1', '4-5', '4-2', '4-3']",0,1.0
1933757585-2,"['4-4', '4-3', '4-5', '4-2', '4-1']",0,1.0
1971639736-2,"['1-3', '1-5', '3-1', '4-4', '1-1']",0,1.0
1992384735-2,"['4-4', '1-4', '4-2', '1-2', '4-5', '1-5']",0,1.0
2012779367-2,"['1-3', '1-4', '2-1', '3-2', '1-1']",0,1.0
2017084870-2,"['1-3', '1-1', '1-4', '1-5', '1-2']",0,1.0
2028602873-2,"['4-4', '4-5', '4-3', '4-2', '4-1']",0,1.0
2060730847-2,"['1-3', '4-3', '4-5', '4-1', '4-4', '4-2']",0,1.0
2083475511-2,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
33491478-2,"['4-1', '4-4', '4-2', '4-3', '4-5']",0,1.0
38897962-2,"['6-1', '6-2', '3-1', '3-2', '3-3', '5-1', '2-1', '7-1', '4-1']",0,1.0
73310512-2,"['3-3', '3-1', '3-2', '1-4', '1-5', '1-3', '1-1', '1-2', '2-1', '2-2']",0,1.0
93819896-2,"['3-2', '3-3', '7-2', '7-1', '8-1', '5-2', '4-2', '4-4', '2-2', '1-5']",0,1.0
101370390-2,"['4-1', '8-2', '6-1', '8-1', '6-2', '4-3', '4-2', '2-2', '7-2', '7-1', '5-1', '5-2', '2-1', '4-5', '4-4', '1-5', '1-2', '3-3', '3-1', '3-2', '1-1', '1-3', '1-4']",0,1.0
117944606-2,"['4-1', '4-4', '4-5', '4-2', '4-3', '7-2', '7-1', '8-2', '8-1', '5-2', '5-1', '6-2', '6-1', '1-4', '1-1', '1-3', '1-2', '1-5', '2-1', '2-2', '3-1', '3-3', '3-2']",0,1.0
126416630-2,"['4-1', '4-4', '4-3', '4-5', '4-2']",0,1.0
155491013-2,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
204915907-2,"['4-1', '4-2', '4-4', '4-5', '4-3', '1-4', '1-2', '1-5', '1-3', '1-1']",0,1.0
209304858-2,"['6-1', '3-2', '1-4', '6-2', '3-1']",0,1.0
209742648-2,"['3-3', '3-2', '3-1', '2-1', '2-2', '1-1', '1-3', '1-5', '1-2', '1-4', '6-1', '6-2', '5-1', '5-2', '8-1', '8-2', '4-4', '4-2', '7-2', '7-1', '4-3', '4-5', '4-1']",0,1.0
221982205-2,"['4-1', '4-4', '4-5', '4-3', '4-2']",0,1.0
295968763-2,"['3-3', '3-1', '6-1', '3-2', '6-2']",0,1.0
313153702-2,"['6-1', '6-2', '3-1', '5-1', '1-1', '1-4', '4-1', '8-2', '4-5', '3-3', '1-2', '1-3', '1-5', '3-2', '5-2', '8-1', '4-3', '4-4', '4-2', '2-1', '2-2', '7-1', '7-2']",0,1.0
339055329-2,"['4-1', '4-4', '4-5', '4-2', '4-3']",0,1.0
341826505-2,"['4-1', '4-3', '4-5', '4-2', '4-4', '5-1', '5-2', '2-2', '2-1']",0,1.0
347987086-2,"['6-1', '3-3', '7-1', '8-1', '2-1', '1-4', '4-1', '5-2']",0,1.0
481501374-2,"['4-1', '4-4', '4-2', '1-4', '4-5', '4-3']",0,1.0
499472220-2,"['4-1', '5-2', '2-2', '1-4', '8-1', '3-3', '1-3', '6-1', '8-2', '3-1', '3-2', '1-2', '1-5', '1-1']",0,1.0
526864891-2,"['4-1', '1-4', '4-5', '1-1', '4-4']",0,1.0
547946367-2,"['3-3', '3-2', '2-2', '6-1', '6-2', '3-1', '1-3', '1-1', '1-5', '1-4', '1-2', '4-5', '4-2', '4-3', '4-1', '2-1', '8-2', '4-4', '5-2', '5-1']",0,1.0
557970211-2,"['4-1', '4-3', '4-5', '4-4', '4-2']",0,1.0
586559690-2,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
593905404-2,"['6-1', '6-2', '8-1', '8-2', '3-1']",0,1.0
600284468-2,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
619884380-2,"['3-3', '1-3', '3-2', '3-1', '1-1']",0,1.0
662568552-2,"['3-2', '3-1', '3-3', '4-2', '1-2']",0,1.0
671759998-2,"['3-2', '3-1', '3-3', '1-4', '1-3', '1-2', '1-5', '1-1']",0,1.0
706931249-2,"['3-2', '3-3', '3-1', '1-3', '1-1']",0,1.0
717229771-2,"['4-1', '4-5', '8-2', '8-1', '6-1']",0,1.0
720749104-2,"['3-3', '3-2', '3-1', '1-3', '1-5', '1-4', '1-2', '1-1']",0,1.0
737194772-2,"['4-1', '4-3', '4-4', '4-2', '4-5', '7-1', '7-2', '8-2', '8-1']",0,1.0
754973837-2,"['4-1', '4-4', '4-5', '4-2', '4-3']",0,1.0
756964270-2,"['4-1', '4-2', '4-5', '4-4', '4-3']",0,1.0
763577499-2,"['3-3', '8-2', '2-1', '3-2', '7-1']",0,1.0
768676912-2,"['6-1', '6-2', '7-1', '7-2', '3-3']",0,1.0
786074198-2,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
793221985-2,"['4-1', '4-2', '4-4', '4-3', '4-5']",0,1.0
800715060-2,"['3-3', '3-2', '1-3', '1-5', '3-1']",0,1.0
844587270-2,"['4-1', '4-5', '4-4', '4-3', '4-2']",0,1.0
889645096-2,"['3-3', '1-3', '2-1', '7-2', '6-2', '8-2', '4-4', '5-2']",0,1.0
894844581-2,"['3-2', '3-3', '3-1', '1-2', '1-4']",0,1.0
901728282-2,"['4-1', '5-2', '4-5', '4-4', '4-2']",0,1.0
943828239-2,"['3-3', '1-1', '1-3', '3-1', '3-2']",0,1.0
1046407862-2,"['4-1', '4-4', '4-5', '4-2', '4-3', '8-2', '8-1', '5-1', '5-2']",0,1.0
1048255443-2,"['4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
1073021114-2,"['3-3', '3-2', '3-1', '1-1', '1-2', '1-5', '6-2', '6-1', '8-2', '8-1']",0,1.0
1081370435-2,"['2-2', '1-3', '4-3', '3-3', '5-1']",0,1.0
1093251755-2,"['3-3', '1-3', '2-1', '6-2', '4-5']",0,1.0
1093869595-2,"['6-1', '1-4', '2-1', '4-1', '7-1']",0,1.0
1101546290-2,"['3-3', '3-1', '3-2', '2-1', '2-2', '1-5', '1-3', '1-4', '1-1', '1-2']",0,1.0
1133529334-2,"['3-3', '3-2', '3-1', '1-2', '1-4', '1-1', '1-3', '1-5']",0,1.0
1155299657-2,"['3-2', '3-1', '3-3', '1-2', '1-5', '1-1', '1-3', '1-4']",0,1.0
1173472157-2,"['3-2', '1-3', '1-4', '2-2', '1-1']",0,1.0
1178919057-2,"['3-2', '3-3', '3-1', '1-2', '1-3', '1-5', '1-1', '1-4', '2-2', '2-1', '6-2', '6-1', '8-2', '8-1', '5-2', '5-1', '4-5', '4-2', '4-3', '4-1', '4-4']",0,1.0
1232675159-2,"['4-1', '4-3', '4-2', '4-4', '4-5']",0,1.0
1236489139-2,"['4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
1251036697-2,"['4-1', '1-4', '4-4', '4-2', '4-3']",0,1.0
1263136273-2,"['4-1', '4-3', '4-4', '4-2', '4-5']",0,1.0
1296837935-2,"['6-1', '6-2', '7-1', '7-2', '2-2', '2-1']",0,1.0
1313367534-2,"['3-3', '1-4', '3-2', '3-1', '2-1']",0,1.0
1321099342-2,"['4-1', '4-3', '4-2', '4-5', '4-4']",0,1.0
1339450725-2,"['3-3', '3-1', '3-2', '1-3', '1-1', '1-4', '1-5', '1-2']",0,1.0
1343582704-2,"['3-3', '3-2', '3-1', '1-3', '1-2', '1-4', '1-1', '1-5']",0,1.0
1344818834-2,"['3-2', '3-3', '3-1', '1-1', '1-3']",0,1.0
1346271195-2,"['4-1', '4-5', '4-3', '4-2', '4-4']",0,1.0
1352232614-2,"['3-2', '3-3', '3-1', '1-5', '1-1']",0,1.0
1365428232-2,"['3-2', '3-1', '3-3', '8-2', '1-3', '1-1', '1-5']",0,1.0
1376555447-2,"['4-1', '7-2', '1-1', '4-4', '8-2', '4-3']",0,1.0
1426709089-2,"['4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
1433514877-2,"['3-3', '3-2', '3-1', '1-3', '1-5', '1-4', '1-2', '1-1', '6-2', '6-1', '4-3', '4-5', '4-4', '4-2', '4-1', '2-2', '2-1', '5-2', '5-1', '7-2', '7-1', '8-2', '8-1']",0,1.0
1511776909-2,"['3-3', '3-2', '3-1', '1-3', '1-1', '1-5', '1-2', '1-4']",0,1.0
1553170469-2,"['3-2', '3-1', '3-3', '2-2', '2-1', '6-2', '6-1']",0,1.0
1555310144-2,"['4-1', '4-4', '4-5', '4-2', '4-3']",0,1.0
1583523447-2,"['3-2', '3-1', '3-3', '2-2', '7-2']",0,1.0
